"","date","keyword","mean_hits","max_hits"
"726",2005,"FE",71.4423076923077,84
"727",2005,"FINL",1,1
"728",2005,"FIS",6.88461538461539,13
"729",2005,"FISV",0,0
"730",2006,"FDX",1,1
"731",2006,"FE",75.9245283018868,83
"732",2006,"FIS",6.41509433962264,13
"733",2006,"FISV",0,0
"734",2007,"FDX",1,1
"735",2007,"FE",78.8653846153846,90
"736",2007,"FIS",6.71153846153846,13
"737",2007,"FISV",0,0
"738",2008,"FDX",1,1
"739",2008,"FE",79.3653846153846,89
"740",2008,"FIS",6.46153846153846,12
"741",2008,"FISV",0,0
"742",2009,"FDX",1,1
"743",2009,"FE",85.6730769230769,100
"744",2009,"FIS",6.55769230769231,13
"745",2009,"FISV",0,0
"746",2005,"FMD",7.07692307692308,12
"747",2005,"FNF",4.67307692307692,9
"748",2005,"FNM",8.15384615384615,12
"749",2005,"FORR",4.65384615384615,8
"750",2005,"FRN.2",0,0
"751",2006,"FMD",7.52830188679245,12
"752",2006,"FNF",4.86792452830189,9
"753",2006,"FNM",9.0377358490566,17
"754",2006,"FORR",5,8
"755",2006,"FRN.2",0,0
"756",2007,"FMD",7.53846153846154,13
"757",2007,"FNF",5.32692307692308,10
"758",2007,"FNM",9.86538461538461,16
"759",2007,"FORR",5,7
"760",2007,"FRN.2",0,0
"761",2008,"FMD",7.55769230769231,16
"762",2008,"FNF",7.01923076923077,9
"763",2008,"FNM",28.4230769230769,100
"764",2008,"FORR",6.05769230769231,8
"765",2008,"FRN.2",0,0
"766",2009,"FMD",7.11538461538461,10
"767",2009,"FNF",6.90384615384615,9
"768",2009,"FNM",31.3653846153846,74
"769",2009,"FORR",6,9
"770",2009,"FRN.2",0,0
"771",2005,"FRP",24.6346153846154,46
"772",2005,"FSRV",0.211538461538462,2
"773",2005,"GCA",11.9423076923077,25
"774",2005,"GDI",30.3653846153846,45
"775",2005,"GIB",24.9615384615385,33
"776",2006,"FRP",20.0566037735849,25
"777",2006,"FSRV",0.0930232558139535,1
"778",2006,"GCA",8.16981132075472,11
"779",2006,"GDI",26.811320754717,32
"780",2006,"GIB",28.7169811320755,42
"781",2007,"FRP",19.3846153846154,34
"782",2007,"FSRV",0.0512820512820513,1
"783",2007,"GCA",7.44230769230769,11
"784",2007,"GDI",27.5961538461538,40
"785",2007,"GIB",46.1153846153846,70
"786",2008,"FRP",18.1923076923077,22
"787",2008,"FSRV",0,0
"788",2008,"GCA",6.73076923076923,10
"789",2008,"GDI",25.0192307692308,30
"790",2008,"GIB",63.6923076923077,98
"791",2009,"FRP",18.6730769230769,37
"792",2009,"FSRV",0,0
"793",2009,"GCA",6.26923076923077,8
"794",2009,"GDI",22.2307692307692,27
"795",2009,"GIB",70.6923076923077,100
"796",2005,"GIL",13.8653846153846,16
"797",2005,"GLCH",0,0
"798",2005,"GM",42.5384615384615,54
"799",2005,"GMTN",0,0
"800",2005,"GOOG",8.61538461538461,15
"801",2006,"GIL",13.2452830188679,16
"802",2006,"GLCH",0,0
"803",2006,"GM",42.8679245283019,49
"804",2006,"GMTN",0,0
"805",2006,"GOOG",12.6037735849057,29
"806",2007,"GIL",12,14
"807",2007,"GLCH",0,0
"808",2007,"GM",41.4230769230769,52
"809",2007,"GMTN",0,0
"810",2007,"GOOG",11.7884615384615,19
"811",2008,"GIL",13.0192307692308,18
"812",2008,"GLCH",0,0
"813",2008,"GM",43.5192307692308,66
"814",2008,"GMTN",0,0
"815",2008,"GOOG",11.2307692307692,16
"816",2009,"GIL",12.8461538461538,14
"817",2009,"GLCH",0,0
"818",2009,"GM",45.3653846153846,100
"819",2009,"GOOG",11.1923076923077,14
"820",2005,"GPI",1,1
"821",2005,"GPS",66.5384615384615,82
"822",2005,"GS",13.2884615384615,16
"823",2005,"GSK",1.94230769230769,2
"824",2005,"GTRC",0,0
"825",2006,"GPI",1,1
"826",2006,"GPS",68.4528301886792,88
"827",2006,"GS",17.8301886792453,24
"828",2006,"GSK",1.9811320754717,3
"829",2006,"GTRC",0,0
"830",2007,"GPI",1,1
"831",2007,"GPS",73.7115384615385,100
"832",2007,"GS",21.4230769230769,27
"833",2007,"GSK",1.98076923076923,3
"834",2007,"GTRC",0,0
"835",2008,"GPI",1,1
"836",2008,"GPS",69.75,86
"837",2008,"GS",27.4230769230769,38
"838",2008,"GSK",1.88461538461538,2
"839",2008,"GTRC",0,0
"840",2009,"GPI",1,1
"841",2009,"GPS",64.1538461538462,73
"842",2009,"GS",25.1730769230769,37
"843",2009,"GSK",1.86538461538462,2
"844",2009,"GTRC",0,0
"845",2005,"GUID",2.25,3
"846",2005,"GY",1,1
"847",2005,"GYMB",0,0
"848",2005,"HD",19.9038461538462,30
"849",2005,"HEW",1.14285714285714,3
"850",2006,"GUID",2.05660377358491,3
"851",2006,"GY",1,1
"852",2006,"GYMB",0,0
"853",2006,"HD",28.2830188679245,49
"854",2006,"HEW",1,1
"855",2007,"GUID",2,2
"856",2007,"GY",1,1
"857",2007,"GYMB",0,0
"858",2007,"HD",40.2692307692308,71
"859",2008,"GUID",2,2
"860",2008,"GY",1.01923076923077,2
"861",2008,"GYMB",0,0
"862",2008,"HD",52.2692307692308,83
"863",2009,"GUID",1.98076923076923,2
"864",2009,"GY",1,1
"865",2009,"GYMB",0,0
"866",2009,"HD",67.1923076923077,100
"867",2005,"HGR",0.555555555555556,1
"868",2005,"HIG",2.01923076923077,3
"869",2005,"HIH",1.06122448979592,2
"870",2005,"HIT",83.1538461538462,99
"871",2005,"HLT",1,1
"872",2006,"HGR",0.8,1
"873",2006,"HIG",2.52830188679245,4
"874",2006,"HIH",1,1
"875",2006,"HIT",76.8679245283019,90
"876",2006,"HLT",1,1
"877",2007,"HGR",1,1
"878",2007,"HIG",4.15384615384615,7
"879",2007,"HIH",1,1
"880",2007,"HIT",76.7115384615385,89
"881",2007,"HLT",1,1
"882",2008,"HGR",1,1
"883",2008,"HIG",4.28846153846154,7
"884",2008,"HIH",1,1
"885",2008,"HIT",80.4230769230769,91
"886",2009,"HGR",1,1
"887",2009,"HIG",3.05769230769231,5
"888",2009,"HIH",1,1
"889",2009,"HIT",88.5192307692308,100
"890",2009,"HLT",1,1
"891",2005,"HMN",0.878787878787879,1
"892",2005,"HNT",1.88,4
"893",2005,"HON",21.6538461538462,27
"894",2005,"HPQ",3.71153846153846,8
"895",2005,"HPY",0.870967741935484,1
"896",2006,"HMN",0.964285714285714,1
"897",2006,"HNT",5.43396226415094,9
"898",2006,"HON",21.9245283018868,26
"899",2006,"HPQ",5.84905660377358,12
"900",2006,"HPY",0.95,1
"901",2007,"HMN",1,1
"902",2007,"HNT",5.84615384615385,11
"903",2007,"HON",24.5576923076923,29
"904",2007,"HPQ",5.59615384615385,10
"905",2007,"HPY",1,1
"906",2008,"HMN",1,1
"907",2008,"HNT",3.11538461538462,5
"908",2008,"HON",33.0384615384615,39
"909",2008,"HPQ",4.51923076923077,8
"910",2008,"HPY",1,1
"911",2009,"HMN",1,1
"912",2009,"HNT",1.32692307692308,2
"913",2009,"HON",62.7692307692308,100
"914",2009,"HPQ",3.55769230769231,6
"915",2009,"HPY",1,1
"916",2005,"HRB",2.12,4
"917",2005,"HRH",2.28846153846154,15
"918",2005,"HS",58.75,69
"919",2005,"HSIC",0.15625,1
"920",2005,"HTZ",1.06818181818182,2
"921",2006,"HRB",1.92452830188679,3
"922",2006,"HRH",1.84615384615385,3
"923",2006,"HS",65.9433962264151,76
"924",2006,"HSIC",0.0833333333333333,1
"925",2006,"HTZ",1.12765957446809,2
"926",2007,"HRB",2.05769230769231,3
"927",2007,"HRH",1.59615384615385,3
"928",2007,"HS",74.2884615384615,93
"929",2007,"HSIC",0,0
"930",2007,"HTZ",1.06,2
"931",2008,"HRB",1.98076923076923,3
"932",2008,"HRH",1.59615384615385,3
"933",2008,"HS",80.7115384615385,100
"934",2008,"HSIC",0,0
"935",2008,"HTZ",1.17647058823529,2
"936",2009,"HRB",1.67307692307692,3
"937",2009,"HRH",1.32692307692308,2
"938",2009,"HS",83.1346153846154,98
"939",2009,"HSIC",0,0
"940",2009,"HTZ",1.94230769230769,6
"941",2005,"HUM",2.17307692307692,3
"942",2005,"IACI",0,0
"943",2005,"ICAGY",0,0
"944",2005,"ICE",59.2115384615385,86
"945",2006,"HUM",2.0377358490566,3
"946",2006,"ICAGY",0,0
"947",2006,"ICE",66.5283018867924,100
"948",2007,"HUM",2.13461538461538,3
"949",2007,"ICAGY",0,0
"950",2007,"ICE",58.7884615384615,79
"951",2008,"HUM",3.05769230769231,6
"952",2008,"ICAGY",0,0
"953",2008,"ICE",58.4807692307692,84
"954",2009,"HUM",3.86538461538462,5
"955",2009,"IACI",0,0
"956",2009,"ICAGY",0,0
"957",2009,"ICE",61.3846153846154,84
"958",2005,"IDMCQ",0,0
"959",2005,"IDN",26.1346153846154,100
"960",2005,"INTX",1.59615384615385,5
"961",2005,"IPAR",11.75,22
"962",2005,"IPX",63.5,99
"963",2006,"IDMCQ",0,0
"964",2006,"IDN",19.188679245283,30
"965",2006,"INTX",2.0377358490566,5
"966",2006,"IPAR",13.4150943396226,22
"967",2006,"IPX",44.1698113207547,65
"968",2007,"IDMCQ",0,0
"969",2007,"IDN",21.3846153846154,31
"970",2007,"INTX",1.42307692307692,3
"971",2007,"IPAR",15.5,23
"972",2007,"IPX",38.0384615384615,58
"973",2008,"IDMCQ",0.153846153846154,3
"974",2008,"IDN",17.0961538461538,23
"975",2008,"INTX",1.23076923076923,4
"976",2008,"IPAR",17.9230769230769,25
"977",2008,"IPX",31.1730769230769,38
"978",2009,"IDMCQ",0.205128205128205,1
"979",2009,"IDN",17.2692307692308,24
"980",2009,"INTX",1.25,3
"981",2009,"IPAR",21.8461538461538,32
"982",2009,"IPX",25.8461538461538,33
"983",2005,"IR",6.28846153846154,8
"984",2005,"IVGN",0,0
"985",2005,"JAVA",87.8461538461538,100
"986",2005,"JLL",0,0
"987",2006,"IR",5.9811320754717,7
"988",2006,"IVGN",0,0
"989",2006,"JAVA",71.1509433962264,80
"990",2007,"IR",6.34615384615385,7
"991",2007,"IVGN",0,0
"992",2007,"JAVA",63.3653846153846,69
"993",2008,"IR",7.01923076923077,8
"994",2008,"IVGN",0,0
"995",2008,"JAVA",54.3076923076923,60
"996",2009,"IR",7.73076923076923,9
"997",2009,"IVGN",0,0
"998",2009,"JAVA",47.9230769230769,53
"999",2005,"JNPR",6.09615384615385,16
"1000",2005,"JTX",3.53846153846154,10
"1001",2005,"JWN",4.05769230769231,13
"1002",2005,"KBH",68.8269230769231,100
"1003",2005,"KCI",68.8269230769231,97
"1004",2006,"JNPR",10.6603773584906,22
"1005",2006,"JTX",3.0377358490566,8
"1006",2006,"JWN",4.0377358490566,8
"1007",2006,"KBH",70.8867924528302,88
"1008",2006,"KCI",65.8679245283019,96
"1009",2007,"JNPR",9.80769230769231,28
"1010",2007,"JTX",2.82692307692308,7
"1011",2007,"JWN",4.44230769230769,8
"1012",2007,"KBH",70.1923076923077,84
"1013",2007,"KCI",62.6730769230769,80
"1014",2008,"JNPR",7.38461538461539,18
"1015",2008,"JTX",2.82692307692308,10
"1016",2008,"JWN",3.53846153846154,6
"1017",2008,"KBH",78.3076923076923,92
"1018",2008,"KCI",53.7307692307692,72
"1019",2009,"JNPR",4.82692307692308,9
"1020",2009,"JTX",3.21153846153846,9
"1021",2009,"JWN",2.80392156862745,5
"1022",2009,"KBH",64.6538461538462,81
"1023",2009,"KCI",55.4807692307692,67
"1024",2005,"KFT",7.13461538461539,9
"1025",2005,"LAB",86.7115384615385,100
"1026",2005,"LCC",2.86538461538462,4
"1027",2005,"LDG",0.846153846153846,1
"1028",2005,"LEHMQ",0,0
"1029",2006,"KFT",8.33962264150943,10
"1030",2006,"LAB",78.5660377358491,94
"1031",2006,"LCC",2.71698113207547,4
"1032",2006,"LDG",1,1
"1033",2006,"LEHMQ",0,0
"1034",2007,"KFT",9.61538461538461,11
"1035",2007,"LAB",73.9230769230769,82
"1036",2007,"LCC",2.53846153846154,3
"1037",2007,"LDG",1,1
"1038",2007,"LEHMQ",0,0
"1039",2008,"KFT",10.0384615384615,12
"1040",2008,"LAB",73.1923076923077,81
"1041",2008,"LCC",2.80769230769231,3
"1042",2008,"LDG",1,1
"1043",2008,"LEHMQ",0.05,1
"1044",2009,"KFT",12.5384615384615,15
"1045",2009,"LAB",70.8076923076923,81
"1046",2009,"LCC",2.61538461538462,3
"1047",2009,"LDG",1,1
"1048",2009,"LEHMQ",0,0
"1049",2005,"LFC",35.5384615384615,80
"1050",2005,"LFG",4.30769230769231,9
"1051",2005,"LKQX",0.192307692307692,3
"1052",2005,"LMT",15.1923076923077,21
"1053",2005,"LNY",0.557692307692308,2
"1054",2006,"LFC",40.7924528301887,63
"1055",2006,"LFG",7.52830188679245,13
"1056",2006,"LKQX",0.226415094339623,1
"1057",2006,"LMT",18.5283018867925,26
"1058",2006,"LNY",0.849056603773585,2
"1059",2007,"LFC",50.2692307692308,69
"1060",2007,"LFG",25.4615384615385,39
"1061",2007,"LKQX",0.354838709677419,1
"1062",2007,"LMT",18.9038461538462,25
"1063",2007,"LNY",0.966666666666667,2
"1064",2008,"LFC",55.1538461538462,79
"1065",2008,"LFG",45.7115384615385,70
"1066",2008,"LKQX",0.590909090909091,1
"1067",2008,"LMT",21.2692307692308,30
"1068",2008,"LNY",0.953488372093023,1
"1069",2009,"LFC",52.2692307692308,78
"1070",2009,"LFG",67.2884615384615,100
"1071",2009,"LKQX",0.214285714285714,1
"1072",2009,"LMT",22.0769230769231,26
"1073",2009,"LNY",0.966666666666667,1
"1074",2005,"LOGI",1,1
"1075",2005,"LOW",86.5,100
"1076",2005,"LPX",0,0
"1077",2005,"LRCX",0,0
"1078",2005,"LSCC",0,0
"1079",2006,"LOGI",1,1
"1080",2006,"LOW",81.188679245283,89
"1081",2006,"LRCX",0,0
"1082",2006,"LSCC",0,0
"1083",2007,"LOGI",1,1
"1084",2007,"LOW",77.5576923076923,84
"1085",2007,"LRCX",0,0
"1086",2007,"LSCC",0,0
"1087",2008,"LOGI",1,1
"1088",2008,"LOW",82.9230769230769,92
"1089",2008,"LRCX",0,0
"1090",2008,"LSCC",0,0
"1091",2009,"LOGI",1,1
"1092",2009,"LOW",80.7307692307692,88
"1093",2009,"LRCX",0,0
"1094",2005,"LU",4.53846153846154,5
"1095",2005,"LXK",0,0
"1096",2005,"MA",63.4230769230769,70
"1097",2005,"MAR",29.4807692307692,35
"1098",2005,"MBT",1.01923076923077,2
"1099",2006,"LU",4.81132075471698,6
"1100",2006,"LXK",0,0
"1101",2006,"MA",68.9056603773585,76
"1102",2006,"MAR",28.6792452830189,34
"1103",2006,"MBT",1,1
"1104",2007,"LU",4.94230769230769,5
"1105",2007,"LXK",0,0
"1106",2007,"MA",75.0192307692308,86
"1107",2007,"MAR",28.2884615384615,34
"1108",2007,"MBT",1,1
"1109",2008,"LU",5.11538461538461,6
"1110",2008,"LXK",0,0
"1111",2008,"MA",86.1730769230769,96
"1112",2008,"MAR",28.7884615384615,34
"1113",2008,"MBT",1.05769230769231,2
"1114",2009,"LU",6.44230769230769,8
"1115",2009,"LXK",0,0
"1116",2009,"MA",92.5,100
"1117",2009,"MAR",29.8846153846154,35
"1118",2009,"MBT",1.11538461538462,2
"1119",2005,"MCD",23.9038461538462,30
"1120",2005,"MCO",22.1346153846154,32
"1121",2005,"MDR",51.3653846153846,63
"1122",2005,"MDS",76,100
"1123",2005,"MEDI",52.7115384615385,65
"1124",2006,"MCD",31.4339622641509,72
"1125",2006,"MCO",20.0566037735849,28
"1126",2006,"MDR",51.9056603773585,65
"1127",2006,"MDS",69.0377358490566,86
"1128",2006,"MEDI",57.3584905660377,66
"1129",2007,"MCD",30.7115384615385,67
"1130",2007,"MCO",18.4230769230769,22
"1131",2007,"MDR",53.5961538461538,73
"1132",2007,"MDS",63.8653846153846,72
"1133",2007,"MEDI",59.4615384615385,68
"1134",2008,"MCD",31.8076923076923,46
"1135",2008,"MCO",18.1538461538462,25
"1136",2008,"MDR",55.9615384615385,63
"1137",2008,"MDS",56.2115384615385,64
"1138",2008,"MEDI",59.6923076923077,69
"1139",2009,"MCD",29.8076923076923,49
"1140",2009,"MCO",16.6923076923077,20
"1141",2009,"MDR",56.7884615384615,65
"1142",2009,"MDS",53.0576923076923,58
"1143",2009,"MEDI",56.5192307692308,64
"1144",2005,"MER",65.9423076923077,93
"1145",2005,"MFE",1.3,2
"1146",2005,"MGI",3.75,5
"1147",2005,"MGLN",0,0
"1148",2005,"MHS",2.28846153846154,4
"1149",2006,"MER",66.8490566037736,98
"1150",2006,"MFE",1.22448979591837,2
"1151",2006,"MGI",2.94339622641509,5
"1152",2006,"MGLN",0,0
"1153",2006,"MHS",2.24528301886792,4
"1154",2007,"MER",67.75,94
"1155",2007,"MFE",1.17307692307692,2
"1156",2007,"MGI",2.26923076923077,3
"1157",2007,"MGLN",0,0
"1158",2007,"MHS",2.5,4
"1159",2008,"MER",68.8076923076923,92
"1160",2008,"MFE",1.25,2
"1161",2008,"MGI",2.11538461538462,3
"1162",2008,"MGLN",0,0
"1163",2008,"MHS",2.48076923076923,3
"1164",2009,"MER",71,100
"1165",2009,"MFE",1.03846153846154,2
"1166",2009,"MGI",1.76923076923077,2
"1167",2009,"MGLN",0,0
"1168",2009,"MHS",2.53846153846154,3
"1169",2005,"MLNK",0,0
"1170",2005,"MMC",81.3461538461538,100
"1171",2005,"MOH",19.4615384615385,27
"1172",2005,"MOVI",22.2115384615385,28
"1173",2005,"MSFT",12.75,26
"1174",2006,"MLNK",0,0
"1175",2006,"MMC",64.3018867924528,82
"1176",2006,"MOH",14.8490566037736,23
"1177",2006,"MOVI",23.6415094339623,31
"1178",2006,"MSFT",18.2830188679245,37
"1179",2007,"MLNK",0,0
"1180",2007,"MMC",52.7115384615385,73
"1181",2007,"MOH",17.3653846153846,36
"1182",2007,"MOVI",26.6730769230769,38
"1183",2007,"MSFT",13.8653846153846,29
"1184",2008,"MLNK",0,0
"1185",2008,"MMC",39.0769230769231,59
"1186",2008,"MOH",13.6538461538462,17
"1187",2008,"MOVI",32.6538461538462,41
"1188",2008,"MSFT",13.0576923076923,25
"1189",2009,"MLNK",0,0
"1190",2009,"MMC",33.3076923076923,42
"1191",2009,"MOH",13.1346153846154,23
"1192",2009,"MOVI",34.3076923076923,42
"1193",2009,"MSFT",8.82692307692308,16
"1194",2005,"MTD",54.4423076923077,85
"1195",2005,"MWV",5.19230769230769,9
"1196",2005,"NCR",52.1730769230769,92
"1197",2005,"NDAQ",0.807692307692308,3
"1198",2005,"NEE",42.5384615384615,96
"1199",2006,"MTD",46.9245283018868,79
"1200",2006,"MWV",4.94339622641509,8
"1201",2006,"NCR",45.0377358490566,61
"1202",2006,"NDAQ",1.56603773584906,4
"1203",2006,"NEE",40.3584905660377,51
"1204",2007,"MTD",44.7692307692308,66
"1205",2007,"MWV",4,7
"1206",2007,"NCR",44.7692307692308,54
"1207",2007,"NDAQ",1.42,4
"1208",2007,"NEE",43.25,100
"1209",2008,"MTD",43.0576923076923,69
"1210",2008,"MWV",3.82692307692308,5
"1211",2008,"NCR",44.75,55
"1212",2008,"NDAQ",1.07142857142857,2
"1213",2008,"NEE",47.0576923076923,68
"1214",2009,"MTD",41.1153846153846,64
"1215",2009,"MWV",3.57692307692308,5
"1216",2009,"NCR",49.25,76
"1217",2009,"NDAQ",0.977272727272727,1
"1218",2009,"NEE",48.9615384615385,58
"1219",2005,"NFS",36.0192307692308,93
"1220",2005,"NHYDY",0,0
"1221",2005,"NMHC",0,0
"1222",2005,"NNI",1,1
"1223",2006,"NFS",39.5471698113208,100
"1224",2006,"NHYDY",0,0
"1225",2006,"NMHC",0,0
"1226",2006,"NNI",1,1
"1227",2007,"NFS",39.0192307692308,67
"1228",2007,"NHYDY",0,0
"1229",2007,"NMHC",0,0
"1230",2008,"NFS",40.3076923076923,85
"1231",2008,"NHYDY",0,0
"1232",2008,"NLY",1,1
"1233",2009,"NFS",41.5769230769231,75
"1234",2009,"NHYDY",0,0
"1235",2005,"NOK",50.9038461538462,64
"1236",2005,"NSSC",2.03846153846154,5
"1237",2005,"NTRT",0.134615384615385,1
"1238",2005,"NTY",2.44230769230769,5
"1239",2005,"NUAN",2.36538461538462,8
"1240",2006,"NOK",64.1509433962264,77
"1241",2006,"NSSC",1.77358490566038,5
"1242",2006,"NTRT",0.377358490566038,1
"1243",2006,"NTY",2.69811320754717,5
"1244",2006,"NUAN",3.94339622641509,6
"1245",2007,"NOK",78.5769230769231,91
"1246",2007,"NSSC",1.46153846153846,2
"1247",2007,"NTRT",0.24,1
"1248",2007,"NTY",2.98076923076923,5
"1249",2007,"NUAN",4.80769230769231,9
"1250",2008,"NOK",83.1538461538462,95
"1251",2008,"NSSC",1.34615384615385,3
"1252",2008,"NTRT",0.0810810810810811,1
"1253",2008,"NTY",3.36538461538462,6
"1254",2008,"NUAN",3.90384615384615,6
"1255",2009,"NOK",85.25,100
"1256",2009,"NSSC",1.13725490196078,2
"1257",2009,"NTRT",0,0
"1258",2009,"NTY",3.71153846153846,5
"1259",2009,"NUAN",3.05769230769231,5
"1260",2005,"NVLS",0.0344827586206897,1
"1261",2005,"NYER",0.5,1
"1262",2005,"NYX",2.40384615384615,4
"1263",2005,"OCENY",3.55769230769231,7
"1264",2005,"OCR",65.9230769230769,95
"1265",2006,"NVLS",0.185185185185185,1
"1266",2006,"NYER",0.4,1
"1267",2006,"NYX",4.09433962264151,9
"1268",2006,"OCENY",3.58490566037736,7
"1269",2006,"OCR",55.9433962264151,84
"1270",2007,"NVLS",0.222222222222222,1
"1271",2007,"NYER",0,0
"1272",2007,"NYX",6.65384615384615,10
"1273",2007,"OCENY",3.98076923076923,8
"1274",2007,"OCR",52.0384615384615,87
"1275",2008,"NVLS",0,0
"1276",2008,"NYER",1,1
"1277",2008,"NYX",5.21153846153846,7
"1278",2008,"OCENY",3.96153846153846,7
"1279",2008,"OCR",51.5769230769231,100
"1280",2009,"NVLS",0,0
"1281",2009,"NYER",0.5,1
"1282",2009,"NYX",8.15384615384615,12
"1283",2009,"OCENY",3.86538461538462,6
"1284",2009,"OCR",48.9615384615385,88
"1285",2005,"OMI",63.0384615384615,100
"1286",2005,"OMX",16.3461538461538,36
"1287",2005,"OPTN",0.903846153846154,6
"1288",2005,"ORCL",19.0576923076923,43
"1289",2005,"OXPS",1,8
"1290",2006,"OMI",51.3584905660377,71
"1291",2006,"OMX",29.8679245283019,82
"1292",2006,"OPTN",1.15094339622642,6
"1293",2006,"ORCL",29.0754716981132,59
"1294",2006,"OXPS",3.07547169811321,12
"1295",2007,"OMI",46.9423076923077,63
"1296",2007,"OMX",35.7115384615385,54
"1297",2007,"OPTN",0.942307692307692,3
"1298",2007,"ORCL",29.0384615384615,54
"1299",2007,"OXPS",1.46153846153846,5
"1300",2008,"OMI",48.6346153846154,71
"1301",2008,"OMX",35.3653846153846,75
"1302",2008,"OPTN",1,4
"1303",2008,"ORCL",20.75,41
"1304",2008,"OXPS",0.730769230769231,3
"1305",2009,"OMI",48.5,63
"1306",2009,"OMX",31.4615384615385,49
"1307",2009,"OPTN",0.84,2
"1308",2009,"ORCL",14.4615384615385,35
"1309",2009,"OXPS",0.395833333333333,2
"1310",2005,"OXY",3.59615384615385,5
"1311",2005,"PAYX",0.1,1
"1312",2005,"PBG",1,1
"1313",2005,"PBI",2.17307692307692,3
"1314",2005,"PETS",52.7692307692308,72
"1315",2006,"OXY",4.0377358490566,6
"1316",2006,"PAYX",0,0
"1317",2006,"PBG",1,1
"1318",2006,"PBI",2.18867924528302,3
"1319",2006,"PETS",57.8679245283019,90
"1320",2007,"OXY",3.78846153846154,5
"1321",2007,"PAYX",0,0
"1322",2007,"PBG",1,1
"1323",2007,"PBI",2.01923076923077,3
"1324",2007,"PETS",59.5576923076923,69
"1325",2008,"OXY",3.86538461538462,5
"1326",2008,"PAYX",0,0
"1327",2008,"PBG",1,1
"1328",2008,"PBI",2,3
"1329",2008,"PETS",56.9423076923077,67
"1330",2009,"OXY",3.65384615384615,8
"1331",2009,"PAYX",0,0
"1332",2009,"PBG",1,1
"1333",2009,"PBI",1.98076923076923,3
"1334",2009,"PETS",62.0384615384615,100
"1335",2005,"PFCB",0.519230769230769,4
"1336",2005,"PFE",31.8461538461538,52
"1337",2005,"PFG",11.9230769230769,24
"1338",2005,"PGR",46.3653846153846,83
"1339",2005,"PHM",15.5961538461538,32
"1340",2006,"PFCB",0.433962264150943,2
"1341",2006,"PFE",35.3396226415094,79
"1342",2006,"PFG",11.0377358490566,21
"1343",2006,"PGR",51.3584905660377,78
"1344",2006,"PHM",17.4339622641509,30
"1345",2007,"PFCB",0.647058823529412,2
"1346",2007,"PFE",24.7884615384615,44
"1347",2007,"PFG",11.5384615384615,18
"1348",2007,"PGR",51.5576923076923,100
"1349",2007,"PHM",15.4038461538462,23
"1350",2008,"PFCB",0.342857142857143,2
"1351",2008,"PFE",24.2307692307692,36
"1352",2008,"PFG",12.2307692307692,18
"1353",2008,"PGR",46.0384615384615,56
"1354",2008,"PHM",14.9615384615385,23
"1355",2009,"PFCB",0.117647058823529,1
"1356",2009,"PFE",22.1730769230769,35
"1357",2009,"PFG",12.8076923076923,20
"1358",2009,"PGR",44.9038461538462,78
"1359",2009,"PHM",18.2884615384615,27
"1360",2005,"PJC",12.1730769230769,27
"1361",2005,"PLT",57.5576923076923,84
"1362",2005,"PNSN",0.653846153846154,5
"1363",2005,"PNTR",0.538461538461538,5
"1364",2005,"PRU",42.5,69
"1365",2006,"PJC",12.2452830188679,29
"1366",2006,"PLT",49.6415094339623,72
"1367",2006,"PNSN",0.981132075471698,5
"1368",2006,"PNTR",3.54716981132075,28
"1369",2006,"PRU",47.6981132075472,69
"1370",2007,"PJC",13.7307692307692,21
"1371",2007,"PLT",46.4423076923077,60
"1372",2007,"PNSN",1.09615384615385,6
"1373",2007,"PNTR",1,7
"1374",2007,"PRU",61.0192307692308,77
"1375",2008,"PJC",16.8269230769231,36
"1376",2008,"PLT",45.3076923076923,58
"1377",2008,"PNSN",0.980769230769231,3
"1378",2008,"PNTR",0.634615384615385,3
"1379",2008,"PRU",65.0384615384615,100
"1380",2009,"PJC",15.5576923076923,23
"1381",2009,"PLT",41.5769230769231,51
"1382",2009,"PNSN",0.581395348837209,2
"1383",2009,"PNTR",0.35,2
"1384",2009,"PRU",53.7307692307692,75
"1385",2005,"PSA",71.4807692307692,82
"1386",2005,"PTRY",0,0
"1387",2005,"PUK",17.6538461538462,22
"1388",2005,"PZZA",1.11627906976744,2
"1389",2005,"RAD",79.6923076923077,95
"1390",2006,"PSA",69.3207547169811,83
"1391",2006,"PTRY",0.0909090909090909,1
"1392",2006,"PUK",18,24
"1393",2006,"PZZA",1.04081632653061,2
"1394",2006,"RAD",77.2452830188679,100
"1395",2007,"PSA",67.4423076923077,79
"1396",2007,"PTRY",0,0
"1397",2007,"PUK",19.9807692307692,25
"1398",2007,"PZZA",1.16,2
"1399",2007,"RAD",79.1923076923077,98
"1400",2008,"PSA",67.0576923076923,74
"1401",2008,"PTRY",0,0
"1402",2008,"PUK",20.9038461538462,26
"1403",2008,"PZZA",1.15384615384615,2
"1404",2008,"RAD",76.0961538461538,87
"1405",2009,"PSA",70.0576923076923,86
"1406",2009,"PTRY",0,0
"1407",2009,"PUK",21.9423076923077,28
"1408",2009,"PZZA",1.15384615384615,2
"1409",2009,"RAD",73.5961538461538,86
"1410",2005,"REG",88.6153846153846,100
"1411",2005,"RGA",2.57692307692308,4
"1412",2005,"RGS",4.90384615384615,7
"1413",2005,"RIMM",4.84615384615385,8
"1414",2005,"RJF",0.851851851851852,1
"1415",2006,"REG",79.0188679245283,90
